Language	Family	ISOCode	Position	PPercent	Observed	OPercent	TotalInventory	TranscriptLength
Standard Yiddish	Indo-European	ydd	90	13.000	25	56.818	44	90
Standard Yiddish	Indo-European	ydd	96	14.000	25	56.818	44	96
Standard Yiddish	Indo-European	ydd	103	15.000	25	56.818	44	103
Standard Yiddish	Indo-European	ydd	110	16.000	25	56.818	44	110
Standard Yiddish	Indo-European	ydd	117	17.000	26	59.091	44	117
Standard Yiddish	Indo-European	ydd	124	18.000	27	61.364	44	124
Standard Yiddish	Indo-European	ydd	131	19.000	27	61.364	44	131
Standard Yiddish	Indo-European	ydd	138	20.000	27	61.364	44	138
Standard Yiddish	Indo-European	ydd	145	21.000	27	61.364	44	145
Standard Yiddish	Indo-European	ydd	152	22.000	27	61.364	44	152
Standard Yiddish	Indo-European	ydd	158	23.000	27	61.364	44	158
Standard Yiddish	Indo-European	ydd	165	24.000	27	61.364	44	165
Standard Yiddish	Indo-European	ydd	172	25.000	27	61.364	44	172
Standard Yiddish	Indo-European	ydd	179	26.000	27	61.364	44	179
Standard Yiddish	Indo-European	ydd	186	27.000	27	61.364	44	186
Standard Yiddish	Indo-European	ydd	193	28.000	27	61.364	44	193
Standard Yiddish	Indo-European	ydd	200	29.000	27	61.364	44	200
Standard Yiddish	Indo-European	ydd	207	30.000	27	61.364	44	207
Standard Yiddish	Indo-European	ydd	214	31.000	27	61.364	44	214
Standard Yiddish	Indo-European	ydd	220	32.000	27	61.364	44	220
Standard Yiddish	Indo-European	ydd	227	33.000	27	61.364	44	227
Standard Yiddish	Indo-European	ydd	234	34.000	27	61.364	44	234
Standard Yiddish	Indo-European	ydd	241	35.000	27	61.364	44	241
Standard Yiddish	Indo-European	ydd	248	36.000	27	61.364	44	248
Standard Yiddish	Indo-European	ydd	255	37.000	27	61.364	44	255
Standard Yiddish	Indo-European	ydd	262	38.000	27	61.364	44	262
Standard Yiddish	Indo-European	ydd	269	39.000	28	63.636	44	269
Standard Yiddish	Indo-European	ydd	276	40.000	28	63.636	44	276
Standard Yiddish	Indo-European	ydd	282	41.000	28	63.636	44	282
Standard Yiddish	Indo-European	ydd	289	42.000	28	63.636	44	289
Standard Yiddish	Indo-European	ydd	296	43.000	28	63.636	44	296
Standard Yiddish	Indo-European	ydd	303	44.000	28	63.636	44	303
Standard Yiddish	Indo-European	ydd	310	45.000	28	63.636	44	310
Standard Yiddish	Indo-European	ydd	317	46.000	28	63.636	44	317
Standard Yiddish	Indo-European	ydd	324	47.000	28	63.636	44	324
Standard Yiddish	Indo-European	ydd	331	48.000	28	63.636	44	331
Standard Yiddish	Indo-European	ydd	338	49.000	28	63.636	44	338
Standard Yiddish	Indo-European	ydd	344	50.000	28	63.636	44	344
Standard Yiddish	Indo-European	ydd	351	51.000	28	63.636	44	351
Standard Yiddish	Indo-European	ydd	358	52.000	28	63.636	44	358
Standard Yiddish	Indo-European	ydd	365	53.000	28	63.636	44	365
Standard Yiddish	Indo-European	ydd	372	54.000	28	63.636	44	372
Standard Yiddish	Indo-European	ydd	379	55.000	28	63.636	44	379
Standard Yiddish	Indo-European	ydd	386	56.000	28	63.636	44	386
Standard Yiddish	Indo-European	ydd	393	57.000	29	65.909	44	393
Standard Yiddish	Indo-European	ydd	400	58.000	29	65.909	44	400
Standard Yiddish	Indo-European	ydd	407	59.000	29	65.909	44	407
Standard Yiddish	Indo-European	ydd	413	60.000	29	65.909	44	413
Standard Yiddish	Indo-European	ydd	420	61.000	29	65.909	44	420
Standard Yiddish	Indo-European	ydd	427	62.000	29	65.909	44	427
Standard Yiddish	Indo-European	ydd	434	63.000	29	65.909	44	434
Standard Yiddish	Indo-European	ydd	441	64.000	29	65.909	44	441
Standard Yiddish	Indo-European	ydd	448	65.000	29	65.909	44	448
Standard Yiddish	Indo-European	ydd	455	66.000	29	65.909	44	455
Standard Yiddish	Indo-European	ydd	462	67.000	29	65.909	44	462
Standard Yiddish	Indo-European	ydd	469	68.000	29	65.909	44	469
Standard Yiddish	Indo-European	ydd	475	69.000	29	65.909	44	475
Standard Yiddish	Indo-European	ydd	482	70.000	29	65.909	44	482
Standard Yiddish	Indo-European	ydd	489	71.000	29	65.909	44	489
Standard Yiddish	Indo-European	ydd	496	72.000	29	65.909	44	496
Standard Yiddish	Indo-European	ydd	503	73.000	29	65.909	44	503
Standard Yiddish	Indo-European	ydd	510	74.000	29	65.909	44	510
Standard Yiddish	Indo-European	ydd	517	75.000	29	65.909	44	517
Standard Yiddish	Indo-European	ydd	524	76.000	29	65.909	44	524
Standard Yiddish	Indo-European	ydd	531	77.000	29	65.909	44	531
Standard Yiddish	Indo-European	ydd	537	78.000	29	65.909	44	537
Standard Yiddish	Indo-European	ydd	544	79.000	29	65.909	44	544
Standard Yiddish	Indo-European	ydd	551	80.000	29	65.909	44	551
Standard Yiddish	Indo-European	ydd	558	81.000	29	65.909	44	558
Standard Yiddish	Indo-European	ydd	565	82.000	29	65.909	44	565
Standard Yiddish	Indo-European	ydd	572	83.000	29	65.909	44	572
Standard Yiddish	Indo-European	ydd	579	84.000	29	65.909	44	579
Standard Yiddish	Indo-European	ydd	586	85.000	29	65.909	44	586
Standard Yiddish	Indo-European	ydd	593	86.000	29	65.909	44	593
Standard Yiddish	Indo-European	ydd	599	87.000	29	65.909	44	599
Standard Yiddish	Indo-European	ydd	606	88.000	29	65.909	44	606
Standard Yiddish	Indo-European	ydd	613	89.000	29	65.909	44	613
Standard Yiddish	Indo-European	ydd	620	90.000	29	65.909	44	620
Standard Yiddish	Indo-European	ydd	627	91.000	29	65.909	44	627
Standard Yiddish	Indo-European	ydd	634	92.000	29	65.909	44	634
Standard Yiddish	Indo-European	ydd	641	93.000	29	65.909	44	641
Standard Yiddish	Indo-European	ydd	648	94.000	29	65.909	44	648
Standard Yiddish	Indo-European	ydd	655	95.000	29	65.909	44	655
Standard Yiddish	Indo-European	ydd	661	96.000	29	65.909	44	661
Standard Yiddish	Indo-European	ydd	668	97.000	29	65.909	44	668
Standard Yiddish	Indo-European	ydd	675	98.000	29	65.909	44	675
Standard Yiddish	Indo-European	ydd	682	99.000	29	65.909	44	682
Standard Yiddish	Indo-European	ydd	689	100.000	29	65.909	44	689
Sumi (Sema)	Sino-Tibetan	nsm	0	0.000	0	0.000	35	0
Sumi (Sema)	Sino-Tibetan	nsm	6	1.000	4	11.429	35	6
Sumi (Sema)	Sino-Tibetan	nsm	11	2.000	7	20.000	35	11
Sumi (Sema)	Sino-Tibetan	nsm	17	3.000	11	31.429	35	17
Sumi (Sema)	Sino-Tibetan	nsm	23	4.000	12	34.286	35	23
Sumi (Sema)	Sino-Tibetan	nsm	29	5.000	12	34.286	35	29
Sumi (Sema)	Sino-Tibetan	nsm	34	6.000	12	34.286	35	34
Sumi (Sema)	Sino-Tibetan	nsm	40	7.000	12	34.286	35	40
Sumi (Sema)	Sino-Tibetan	nsm	46	8.000	14	40.000	35	46
Sumi (Sema)	Sino-Tibetan	nsm	51	9.000	15	42.857	35	51
Sumi (Sema)	Sino-Tibetan	nsm	57	10.000	15	42.857	35	57
Sumi (Sema)	Sino-Tibetan	nsm	63	11.000	16	45.714	35	63
Sumi (Sema)	Sino-Tibetan	nsm	69	12.000	18	51.429	35	69
Sumi (Sema)	Sino-Tibetan	nsm	74	13.000	18	51.429	35	74
Sumi (Sema)	Sino-Tibetan	nsm	80	14.000	18	51.429	35	80
Sumi (Sema)	Sino-Tibetan	nsm	86	15.000	19	54.286	35	86
Sumi (Sema)	Sino-Tibetan	nsm	92	16.000	19	54.286	35	92
Sumi (Sema)	Sino-Tibetan	nsm	97	17.000	19	54.286	35	97
Sumi (Sema)	Sino-Tibetan	nsm	103	18.000	20	57.143	35	103
Sumi (Sema)	Sino-Tibetan	nsm	109	19.000	20	57.143	35	109
Sumi (Sema)	Sino-Tibetan	nsm	114	20.000	21	60.000	35	114
Sumi (Sema)	Sino-Tibetan	nsm	120	21.000	21	60.000	35	120
Sumi (Sema)	Sino-Tibetan	nsm	126	22.000	22	62.857	35	126
Sumi (Sema)	Sino-Tibetan	nsm	132	23.000	23	65.714	35	132
Sumi (Sema)	Sino-Tibetan	nsm	137	24.000	23	65.714	35	137
Sumi (Sema)	Sino-Tibetan	nsm	143	25.000	23	65.714	35	143
Sumi (Sema)	Sino-Tibetan	nsm	149	26.000	23	65.714	35	149
Sumi (Sema)	Sino-Tibetan	nsm	154	27.000	23	65.714	35	154
Sumi (Sema)	Sino-Tibetan	nsm	160	28.000	25	71.429	35	160
Sumi (Sema)	Sino-Tibetan	nsm	166	29.000	25	71.429	35	166
Sumi (Sema)	Sino-Tibetan	nsm	172	30.000	26	74.286	35	172
Sumi (Sema)	Sino-Tibetan	nsm	177	31.000	26	74.286	35	177
Sumi (Sema)	Sino-Tibetan	nsm	183	32.000	26	74.286	35	183
Sumi (Sema)	Sino-Tibetan	nsm	189	33.000	26	74.286	35	189
Sumi (Sema)	Sino-Tibetan	nsm	194	34.000	26	74.286	35	194
Sumi (Sema)	Sino-Tibetan	nsm	200	35.000	26	74.286	35	200
Sumi (Sema)	Sino-Tibetan	nsm	206	36.000	26	74.286	35	206
Sumi (Sema)	Sino-Tibetan	nsm	212	37.000	26	74.286	35	212
Sumi (Sema)	Sino-Tibetan	nsm	217	38.000	26	74.286	35	217
Sumi (Sema)	Sino-Tibetan	nsm	223	39.000	26	74.286	35	223
Sumi (Sema)	Sino-Tibetan	nsm	229	40.000	26	74.286	35	229
Sumi (Sema)	Sino-Tibetan	nsm	235	41.000	26	74.286	35	235
Sumi (Sema)	Sino-Tibetan	nsm	240	42.000	26	74.286	35	240
Sumi (Sema)	Sino-Tibetan	nsm	246	43.000	26	74.286	35	246
Sumi (Sema)	Sino-Tibetan	nsm	252	44.000	26	74.286	35	252
Sumi (Sema)	Sino-Tibetan	nsm	257	45.000	26	74.286	35	257
Sumi (Sema)	Sino-Tibetan	nsm	263	46.000	26	74.286	35	263
Sumi (Sema)	Sino-Tibetan	nsm	269	47.000	26	74.286	35	269
Sumi (Sema)	Sino-Tibetan	nsm	275	48.000	26	74.286	35	275
Sumi (Sema)	Sino-Tibetan	nsm	280	49.000	26	74.286	35	280
Sumi (Sema)	Sino-Tibetan	nsm	286	50.000	26	74.286	35	286
Sumi (Sema)	Sino-Tibetan	nsm	292	51.000	26	74.286	35	292
Sumi (Sema)	Sino-Tibetan	nsm	297	52.000	26	74.286	35	297
Sumi (Sema)	Sino-Tibetan	nsm	303	53.000	26	74.286	35	303
Sumi (Sema)	Sino-Tibetan	nsm	309	54.000	26	74.286	35	309
Sumi (Sema)	Sino-Tibetan	nsm	315	55.000	26	74.286	35	315
Sumi (Sema)	Sino-Tibetan	nsm	320	56.000	26	74.286	35	320
Sumi (Sema)	Sino-Tibetan	nsm	326	57.000	26	74.286	35	326
Sumi (Sema)	Sino-Tibetan	nsm	332	58.000	26	74.286	35	332
Sumi (Sema)	Sino-Tibetan	nsm	337	59.000	26	74.286	35	337
Sumi (Sema)	Sino-Tibetan	nsm	343	60.000	26	74.286	35	343
Sumi (Sema)	Sino-Tibetan	nsm	349	61.000	26	74.286	35	349
Sumi (Sema)	Sino-Tibetan	nsm	355	62.000	26	74.286	35	355
Sumi (Sema)	Sino-Tibetan	nsm	360	63.000	26	74.286	35	360
Sumi (Sema)	Sino-Tibetan	nsm	366	64.000	26	74.286	35	366
Sumi (Sema)	Sino-Tibetan	nsm	372	65.000	26	74.286	35	372
Sumi (Sema)	Sino-Tibetan	nsm	378	66.000	26	74.286	35	378
Sumi (Sema)	Sino-Tibetan	nsm	383	67.000	26	74.286	35	383
Sumi (Sema)	Sino-Tibetan	nsm	389	68.000	26	74.286	35	389
Sumi (Sema)	Sino-Tibetan	nsm	395	69.000	26	74.286	35	395
Sumi (Sema)	Sino-Tibetan	nsm	400	70.000	26	74.286	35	400
Sumi (Sema)	Sino-Tibetan	nsm	406	71.000	26	74.286	35	406
Sumi (Sema)	Sino-Tibetan	nsm	412	72.000	26	74.286	35	412
Sumi (Sema)	Sino-Tibetan	nsm	418	73.000	26	74.286	35	418
Sumi (Sema)	Sino-Tibetan	nsm	423	74.000	26	74.286	35	423
Sumi (Sema)	Sino-Tibetan	nsm	429	75.000	26	74.286	35	429
Sumi (Sema)	Sino-Tibetan	nsm	435	76.000	26	74.286	35	435
Sumi (Sema)	Sino-Tibetan	nsm	440	77.000	26	74.286	35	440
Sumi (Sema)	Sino-Tibetan	nsm	446	78.000	26	74.286	35	446
Sumi (Sema)	Sino-Tibetan	nsm	452	79.000	26	74.286	35	452
Sumi (Sema)	Sino-Tibetan	nsm	458	80.000	26	74.286	35	458
Sumi (Sema)	Sino-Tibetan	nsm	463	81.000	26	74.286	35	463
Sumi (Sema)	Sino-Tibetan	nsm	469	82.000	26	74.286	35	469
Sumi (Sema)	Sino-Tibetan	nsm	475	83.000	26	74.286	35	475
Sumi (Sema)	Sino-Tibetan	nsm	480	84.000	26	74.286	35	480
Sumi (Sema)	Sino-Tibetan	nsm	486	85.000	26	74.286	35	486
Sumi (Sema)	Sino-Tibetan	nsm	492	86.000	26	74.286	35	492
Sumi (Sema)	Sino-Tibetan	nsm	498	87.000	26	74.286	35	498
Sumi (Sema)	Sino-Tibetan	nsm	503	88.000	26	74.286	35	503
Sumi (Sema)	Sino-Tibetan	nsm	509	89.000	26	74.286	35	509
Sumi (Sema)	Sino-Tibetan	nsm	515	90.000	26	74.286	35	515
Sumi (Sema)	Sino-Tibetan	nsm	521	91.000	26	74.286	35	521
Sumi (Sema)	Sino-Tibetan	nsm	526	92.000	26	74.286	35	526
Sumi (Sema)	Sino-Tibetan	nsm	532	93.000	26	74.286	35	532
Sumi (Sema)	Sino-Tibetan	nsm	538	94.000	26	74.286	35	538
Sumi (Sema)	Sino-Tibetan	nsm	543	95.000	26	74.286	35	543
Sumi (Sema)	Sino-Tibetan	nsm	549	96.000	26	74.286	35	549
Sumi (Sema)	Sino-Tibetan	nsm	555	97.000	26	74.286	35	555
Sumi (Sema)	Sino-Tibetan	nsm	561	98.000	26	74.286	35	561
Sumi (Sema)	Sino-Tibetan	nsm	566	99.000	26	74.286	35	566
Sumi (Sema)	Sino-Tibetan	nsm	572	100.000	26	74.286	35	572
Swedish	Indo-European	swe	0	0.000	0	0.000	35	0
Swedish	Indo-European	swe	6	1.000	4	11.429	35	6
Swedish	Indo-European	swe	12	2.000	7	20.000	35	12
Swedish	Indo-European	swe	18	3.000	9	25.714	35	18
Swedish	Indo-European	swe	25	4.000	11	31.429	35	25
Swedish	Indo-European	swe	31	5.000	11	31.429	35	31
Swedish	Indo-European	swe	37	6.000	13	37.143	35	37
Swedish	Indo-European	swe	43	7.000	14	40.000	35	43
Swedish	Indo-European	swe	49	8.000	14	40.000	35	49
Swedish	Indo-European	swe	55	9.000	14	40.000	35	55
Swedish	Indo-European	swe	61	10.000	14	40.000	35	61
Swedish	Indo-European	swe	68	11.000	16	45.714	35	68
Swedish	Indo-European	swe	74	12.000	17	48.571	35	74
Swedish	Indo-European	swe	80	13.000	18	51.429	35	80
Swedish	Indo-European	swe	86	14.000	19	54.286	35	86
Swedish	Indo-European	swe	92	15.000	19	54.286	35	92
Swedish	Indo-European	swe	98	16.000	19	54.286	35	98
Swedish	Indo-European	swe	104	17.000	20	57.143	35	104
Swedish	Indo-European	swe	111	18.000	21	60.000	35	111
Swedish	Indo-European	swe	117	19.000	21	60.000	35	117
Swedish	Indo-European	swe	123	20.000	23	65.714	35	123
Swedish	Indo-European	swe	129	21.000	23	65.714	35	129
Swedish	Indo-European	swe	135	22.000	23	65.714	35	135
Swedish	Indo-European	swe	141	23.000	23	65.714	35	141
Swedish	Indo-European	swe	147	24.000	23	65.714	35	147
Swedish	Indo-European	swe	154	25.000	23	65.714	35	154
Swedish	Indo-European	swe	160	26.000	23	65.714	35	160
Swedish	Indo-European	swe	166	27.000	23	65.714	35	166
Swedish	Indo-European	swe	172	28.000	23	65.714	35	172
Swedish	Indo-European	swe	178	29.000	23	65.714	35	178
Swedish	Indo-European	swe	184	30.000	24	68.571	35	184
Swedish	Indo-European	swe	190	31.000	24	68.571	35	190
Swedish	Indo-European	swe	196	32.000	24	68.571	35	196
Swedish	Indo-European	swe	203	33.000	24	68.571	35	203
Swedish	Indo-European	swe	209	34.000	25	71.429	35	209
Swedish	Indo-European	swe	215	35.000	25	71.429	35	215
Swedish	Indo-European	swe	221	36.000	25	71.429	35	221
Swedish	Indo-European	swe	227	37.000	26	74.286	35	227
Swedish	Indo-European	swe	233	38.000	26	74.286	35	233
Swedish	Indo-European	swe	239	39.000	26	74.286	35	239
Swedish	Indo-European	swe	246	40.000	26	74.286	35	246
Swedish	Indo-European	swe	252	41.000	26	74.286	35	252
Swedish	Indo-European	swe	258	42.000	26	74.286	35	258
Swedish	Indo-European	swe	264	43.000	26	74.286	35	264
Swedish	Indo-European	swe	270	44.000	26	74.286	35	270
Swedish	Indo-European	swe	276	45.000	26	74.286	35	276
Swedish	Indo-European	swe	282	46.000	27	77.143	35	282
Swedish	Indo-European	swe	289	47.000	27	77.143	35	289
Swedish	Indo-European	swe	295	48.000	27	77.143	35	295
Swedish	Indo-European	swe	301	49.000	27	77.143	35	301
Swedish	Indo-European	swe	307	50.000	27	77.143	35	307
Swedish	Indo-European	swe	313	51.000	27	77.143	35	313
Swedish	Indo-European	swe	319	52.000	27	77.143	35	319
Swedish	Indo-European	swe	325	53.000	27	77.143	35	325
Swedish	Indo-European	swe	332	54.000	28	80.000	35	332
Swedish	Indo-European	swe	338	55.000	28	80.000	35	338
Swedish	Indo-European	swe	344	56.000	28	80.000	35	344
Swedish	Indo-European	swe	350	57.000	28	80.000	35	350
Swedish	Indo-European	swe	356	58.000	28	80.000	35	356
Swedish	Indo-European	swe	362	59.000	29	82.857	35	362
Swedish	Indo-European	swe	368	60.000	29	82.857	35	368
Swedish	Indo-European	swe	375	61.000	29	82.857	35	375
Swedish	Indo-European	swe	381	62.000	29	82.857	35	381
Swedish	Indo-European	swe	387	63.000	29	82.857	35	387
Swedish	Indo-European	swe	393	64.000	29	82.857	35	393
Swedish	Indo-European	swe	399	65.000	29	82.857	35	399
Swedish	Indo-European	swe	405	66.000	29	82.857	35	405
Swedish	Indo-European	swe	411	67.000	29	82.857	35	411
Swedish	Indo-European	swe	418	68.000	29	82.857	35	418
Swedish	Indo-European	swe	424	69.000	29	82.857	35	424
Swedish	Indo-European	swe	430	70.000	29	82.857	35	430
Swedish	Indo-European	swe	436	71.000	29	82.857	35	436
Swedish	Indo-European	swe	442	72.000	30	85.714	35	442
Swedish	Indo-European	swe	448	73.000	30	85.714	35	448
Swedish	Indo-European	swe	454	74.000	30	85.714	35	454
Swedish	Indo-European	swe	460	75.000	30	85.714	35	460
Swedish	Indo-European	swe	467	76.000	30	85.714	35	467
Swedish	Indo-European	swe	473	77.000	30	85.714	35	473
Swedish	Indo-European	swe	479	78.000	30	85.714	35	479
Swedish	Indo-European	swe	485	79.000	30	85.714	35	485
Swedish	Indo-European	swe	491	80.000	30	85.714	35	491
Swedish	Indo-European	swe	497	81.000	30	85.714	35	497
Swedish	Indo-European	swe	503	82.000	30	85.714	35	503
Swedish	Indo-European	swe	510	83.000	30	85.714	35	510
Swedish	Indo-European	swe	516	84.000	30	85.714	35	516
Swedish	Indo-European	swe	522	85.000	30	85.714	35	522
Swedish	Indo-European	swe	528	86.000	30	85.714	35	528
Swedish	Indo-European	swe	534	87.000	30	85.714	35	534
Swedish	Indo-European	swe	540	88.000	30	85.714	35	540
Swedish	Indo-European	swe	546	89.000	30	85.714	35	546
Swedish	Indo-European	swe	553	90.000	30	85.714	35	553
Swedish	Indo-European	swe	559	91.000	30	85.714	35	559
Swedish	Indo-European	swe	565	92.000	30	85.714	35	565
Swedish	Indo-European	swe	571	93.000	31	88.571	35	571
Swedish	Indo-European	swe	577	94.000	31	88.571	35	577
Swedish	Indo-European	swe	583	95.000	31	88.571	35	583
Swedish	Indo-European	swe	589	96.000	31	88.571	35	589
Swedish	Indo-European	swe	596	97.000	31	88.571	35	596
Swedish	Indo-European	swe	602	98.000	31	88.571	35	602
Swedish	Indo-European	swe	608	99.000	31	88.571	35	608
Swedish	Indo-European	swe	614	100.000	31	88.571	35	614
Taba	Austronesian	mky	0	0.000	0	0.000	36	0
Taba	Austronesian	mky	6	1.000	4	11.111	36	6
Taba	Austronesian	mky	11	2.000	5	13.889	36	11
Taba	Austronesian	mky	17	3.000	8	22.222	36	17
Taba	Austronesian	mky	23	4.000	11	30.556	36	23
Taba	Austronesian	mky	28	5.000	11	30.556	36	28
Taba	Austronesian	mky	34	6.000	11	30.556	36	34
Taba	Austronesian	mky	40	7.000	13	36.111	36	40
Taba	Austronesian	mky	45	8.000	13	36.111	36	45
Taba	Austronesian	mky	51	9.000	13	36.111	36	51
Taba	Austronesian	mky	57	10.000	13	36.111	36	57
Taba	Austronesian	mky	62	11.000	14	38.889	36	62
Taba	Austronesian	mky	68	12.000	15	41.667	36	68
Taba	Austronesian	mky	74	13.000	15	41.667	36	74
Taba	Austronesian	mky	80	14.000	15	41.667	36	80
Taba	Austronesian	mky	85	15.000	15	41.667	36	85
Taba	Austronesian	mky	91	16.000	15	41.667	36	91
Taba	Austronesian	mky	97	17.000	16	44.444	36	97
Taba	Austronesian	mky	102	18.000	16	44.444	36	102
Taba	Austronesian	mky	108	19.000	16	44.444	36	108
Taba	Austronesian	mky	114	20.000	16	44.444	36	114
Taba	Austronesian	mky	119	21.000	16	44.444	36	119
Taba	Austronesian	mky	125	22.000	16	44.444	36	125
Taba	Austronesian	mky	131	23.000	17	47.222	36	131
Taba	Austronesian	mky	136	24.000	17	47.222	36	136
Taba	Austronesian	mky	142	25.000	17	47.222	36	142
Taba	Austronesian	mky	148	26.000	17	47.222	36	148
Taba	Austronesian	mky	153	27.000	18	50.000	36	153
Taba	Austronesian	mky	159	28.000	18	50.000	36	159
Taba	Austronesian	mky	165	29.000	18	50.000	36	165
Taba	Austronesian	mky	170	30.000	18	50.000	36	170
Taba	Austronesian	mky	176	31.000	18	50.000	36	176
Taba	Austronesian	mky	182	32.000	18	50.000	36	182
Taba	Austronesian	mky	187	33.000	18	50.000	36	187
Taba	Austronesian	mky	193	34.000	19	52.778	36	193
Taba	Austronesian	mky	199	35.000	19	52.778	36	199
Taba	Austronesian	mky	204	36.000	19	52.778	36	204
Taba	Austronesian	mky	210	37.000	19	52.778	36	210
Taba	Austronesian	mky	216	38.000	19	52.778	36	216
Taba	Austronesian	mky	222	39.000	19	52.778	36	222
Taba	Austronesian	mky	227	40.000	19	52.778	36	227
Taba	Austronesian	mky	233	41.000	19	52.778	36	233
Taba	Austronesian	mky	239	42.000	19	52.778	36	239
Taba	Austronesian	mky	244	43.000	19	52.778	36	244
Taba	Austronesian	mky	250	44.000	19	52.778	36	250
Taba	Austronesian	mky	256	45.000	19	52.778	36	256
Taba	Austronesian	mky	261	46.000	19	52.778	36	261
Taba	Austronesian	mky	267	47.000	19	52.778	36	267
Taba	Austronesian	mky	273	48.000	19	52.778	36	273
Taba	Austronesian	mky	278	49.000	19	52.778	36	278
Taba	Austronesian	mky	284	50.000	19	52.778	36	284
Taba	Austronesian	mky	290	51.000	19	52.778	36	290
Taba	Austronesian	mky	295	52.000	19	52.778	36	295
Taba	Austronesian	mky	301	53.000	19	52.778	36	301
Taba	Austronesian	mky	307	54.000	19	52.778	36	307
Taba	Austronesian	mky	312	55.000	19	52.778	36	312
Taba	Austronesian	mky	318	56.000	19	52.778	36	318
Taba	Austronesian	mky	324	57.000	19	52.778	36	324
Taba	Austronesian	mky	329	58.000	19	52.778	36	329
Taba	Austronesian	mky	335	59.000	19	52.778	36	335
Taba	Austronesian	mky	341	60.000	19	52.778	36	341
Taba	Austronesian	mky	346	61.000	19	52.778	36	346
Taba	Austronesian	mky	352	62.000	19	52.778	36	352
Taba	Austronesian	mky	358	63.000	19	52.778	36	358
Taba	Austronesian	mky	364	64.000	19	52.778	36	364
Taba	Austronesian	mky	369	65.000	19	52.778	36	369
Taba	Austronesian	mky	375	66.000	19	52.778	36	375
Taba	Austronesian	mky	381	67.000	19	52.778	36	381
Taba	Austronesian	mky	386	68.000	19	52.778	36	386
Taba	Austronesian	mky	392	69.000	19	52.778	36	392
Taba	Austronesian	mky	398	70.000	19	52.778	36	398
Taba	Austronesian	mky	403	71.000	19	52.778	36	403
Taba	Austronesian	mky	409	72.000	19	52.778	36	409
Taba	Austronesian	mky	415	73.000	19	52.778	36	415
Taba	Austronesian	mky	420	74.000	19	52.778	36	420
Taba	Austronesian	mky	426	75.000	19	52.778	36	426
Taba	Austronesian	mky	432	76.000	19	52.778	36	432
Taba	Austronesian	mky	437	77.000	19	52.778	36	437
Taba	Austronesian	mky	443	78.000	19	52.778	36	443
Taba	Austronesian	mky	449	79.000	19	52.778	36	449
Taba	Austronesian	mky	454	80.000	19	52.778	36	454
Taba	Austronesian	mky	460	81.000	19	52.778	36	460
Taba	Austronesian	mky	466	82.000	19	52.778	36	466
Taba	Austronesian	mky	471	83.000	19	52.778	36	471
Taba	Austronesian	mky	477	84.000	19	52.778	36	477
Taba	Austronesian	mky	483	85.000	19	52.778	36	483
Taba	Austronesian	mky	488	86.000	19	52.778	36	488
Taba	Austronesian	mky	494	87.000	20	55.556	36	494
Taba	Austronesian	mky	500	88.000	20	55.556	36	500
Taba	Austronesian	mky	506	89.000	20	55.556	36	506
Taba	Austronesian	mky	511	90.000	20	55.556	36	511
Taba	Austronesian	mky	517	91.000	20	55.556	36	517
Taba	Austronesian	mky	523	92.000	20	55.556	36	523
Taba	Austronesian	mky	528	93.000	20	55.556	36	528
Taba	Austronesian	mky	534	94.000	20	55.556	36	534
Taba	Austronesian	mky	540	95.000	20	55.556	36	540
Taba	Austronesian	mky	545	96.000	20	55.556	36	545
Taba	Austronesian	mky	551	97.000	20	55.556	36	551
Taba	Austronesian	mky	557	98.000	20	55.556	36	557
Taba	Austronesian	mky	562	99.000	21	58.333	36	562
Taba	Austronesian	mky	568	100.000	21	58.333	36	568
Tamambo	Austronesian	mla	0	0.000	0	0.000	21	0
Tamambo	Austronesian	mla	4	1.000	4	19.048	21	4
Tamambo	Austronesian	mla	8	2.000	6	28.571	21	8
Tamambo	Austronesian	mla	12	3.000	6	28.571	21	12
Tamambo	Austronesian	mla	17	4.000	7	33.333	21	17
Tamambo	Austronesian	mla	21	5.000	7	33.333	21	21
Tamambo	Austronesian	mla	25	6.000	8	38.095	21	25
Tamambo	Austronesian	mla	29	7.000	9	42.857	21	29
Tamambo	Austronesian	mla	33	8.000	11	52.381	21	33
Tamambo	Austronesian	mla	37	9.000	11	52.381	21	37
Tamambo	Austronesian	mla	42	10.000	12	57.143	21	42
Tamambo	Austronesian	mla	46	11.000	12	57.143	21	46
Tamambo	Austronesian	mla	50	12.000	12	57.143	21	50
Tamambo	Austronesian	mla	54	13.000	12	57.143	21	54
Tamambo	Austronesian	mla	58	14.000	12	57.143	21	58
Tamambo	Austronesian	mla	62	15.000	12	57.143	21	62
Tamambo	Austronesian	mla	66	16.000	12	57.143	21	66
Tamambo	Austronesian	mla	71	17.000	12	57.143	21	71
Tamambo	Austronesian	mla	75	18.000	13	61.905	21	75
Tamambo	Austronesian	mla	79	19.000	13	61.905	21	79
Tamambo	Austronesian	mla	83	20.000	13	61.905	21	83
Tamambo	Austronesian	mla	87	21.000	13	61.905	21	87
Tamambo	Austronesian	mla	91	22.000	14	66.667	21	91
Tamambo	Austronesian	mla	95	23.000	14	66.667	21	95
Tamambo	Austronesian	mla	100	24.000	14	66.667	21	100
Tamambo	Austronesian	mla	104	25.000	14	66.667	21	104
Tamambo	Austronesian	mla	108	26.000	14	66.667	21	108
Tamambo	Austronesian	mla	112	27.000	14	66.667	21	112
